camera_id,name,lat,lon,image_url,area,isOnline
0acd4543-183d-40c7-993e-e39eb831de0b,QBB LL CM @ York Ave,40.759021,-73.959431,https://webcams.nyctmc.org/api/cameras/0acd4543-183d-40c7-993e-e39eb831de0b/image,Manhattan,true
aacbd8a1-56b6-4757-b0b0-1bea396469c6,11 Ave @ 34 ST,40.755787,-74.00198,https://webcams.nyctmc.org/api/cameras/aacbd8a1-56b6-4757-b0b0-1bea396469c6/image,Manhattan,true
8437bc26-9eb8-4915-93f7-f8ea4170e739,9 AVE @ 14 St,40.74095,-74.0053,https://webcams.nyctmc.org/api/cameras/8437bc26-9eb8-4915-93f7-f8ea4170e739/image,Manhattan,true
434094f8-1be4-4c19-8067-1e11049e46b4,Madison Ave @ 46 St - Manhattan,40.755508,-73.977437,https://webcams.nyctmc.org/api/cameras/434094f8-1be4-4c19-8067-1e11049e46b4/image,Manhattan,true
a4417c97-9878-4b98-902f-58860d63e7cb,WBB - 11  NIR-5 @ East of Manhattan Tower,40.714394,-73.974648,https://webcams.nyctmc.org/api/cameras/a4417c97-9878-4b98-902f-58860d63e7cb/image,Manhattan,true
b0cbb042-de0a-449f-b5d1-49f68a9bf2ae,7 Ave @ 36 St,40.752128,-73.989657,https://webcams.nyctmc.org/api/cameras/b0cbb042-de0a-449f-b5d1-49f68a9bf2ae/image,Manhattan,true
43bb4857-e86e-4775-916e-6b26cedaf554,Broadway @ 125 St,40.81575,-73.9585,https://webcams.nyctmc.org/api/cameras/43bb4857-e86e-4775-916e-6b26cedaf554/image,Manhattan,true
2334b7bd-a237-4bf5-9224-5241bd4ee29e,WBB-6 South Rdwy @ Delancy St and Clinton St,40.717622,-73.985843,https://webcams.nyctmc.org/api/cameras/2334b7bd-a237-4bf5-9224-5241bd4ee29e/image,Manhattan,true
a9979a0c-71f2-4f5e-a87c-4d29c1104d5c,WBB-6 North Rdwy @ Delancey St & Clinton St,40.717805,-73.985691,https://webcams.nyctmc.org/api/cameras/a9979a0c-71f2-4f5e-a87c-4d29c1104d5c/image,Manhattan,true
bc2fd2da-1d56-46fa-a1ab-8674fac93877,7 Ave @ 43 St - 64.186 - PTZ,40.756707,-73.986442,https://webcams.nyctmc.org/api/cameras/bc2fd2da-1d56-46fa-a1ab-8674fac93877/image,Manhattan,true
